"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","Brazilian surfer Ricardo dos Santos shot dead near home - CNN","","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
"","Brazilian surf star Ricardo dos Santos, 24, has died after reportedly being shot by an off duty police officer.","","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
"","cnn.com","","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","Palestinian man stabs Tel Aviv bus driver, passengers - CNN","","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","The 911 caller in Tel Aviv sounded panicked, his voice loud and urgent.","","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","cnn.com","","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","CNN/ORC Poll: SOTU Viewers more positive than last year - CNNPolitics","","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","President Barack Obama's sixth turn at the State of the Union podium sparked a more positive reaction among speech-watchers than last year's address, according to a CNN/ORC instant poll, with 51% of...","","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","cnn.com","","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","CNN Breaking News","Jan 21, 2015","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","2016 Republicans blast - CNNPolitics","","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","The race for the next U.S. president was evident on Tuesday night as plenty of potential Republican contenders criticizing President Barack Obama's tax proposals, while Democrats, including Hillary...","","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","cnn.com","","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","Ernst: Republican Congress to lead U.S. in new direction - CNNPolitics","","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","Sen. Joni Ernst firmly seized -- and waved -- the mandate Republicans believe they won in the November midterm elections, which swept her party into power in the Senate, as she delivered the Republ...","","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","cnn.com","","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","77","99","187","","Sen. Ernst: Republican Congress will work to correct executive overreach. #CNNSOTU http://cnn.it/go","","","1"
"","CNN Breaking News","Jan 21, 2015","64","122","208","","Sen. Ernst: Let’s simplify America's outdated and loophole-ridden tax code. #CNNSOTU http://cnn.it/go","","","1"
"","CNN Breaking News","Jan 21, 2015","180","192","259","https://pbs.twimg.com/media/B71-lsxIAAAIiBm?format=jpg&name=small","Sen. Ernst: It's important to hear different points of view in this great country. #CNNSOTU http://cnn.it/go","","","1"
"","CNN Breaking News","Jan 21, 2015","85","113","114","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Follow her prepared remarks as Sen. Joni Ernst gives the Republican response to #SOTU.","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/dVUrDOQlgI?amp=1","1"
"","Republican State of the Union response: Full text - CNNPolitics","","85","113","114","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Follow her prepared remarks as Sen. Joni Ernst gives the Republican response to #SOTU.","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/dVUrDOQlgI?amp=1","1"
"","As prepared for delivery:","","85","113","114","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Follow her prepared remarks as Sen. Joni Ernst gives the Republican response to #SOTU.","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/dVUrDOQlgI?amp=1","1"
"","cnn.com","","85","113","114","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Follow her prepared remarks as Sen. Joni Ernst gives the Republican response to #SOTU.","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/dVUrDOQlgI?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","57","111","127","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","Sen. Joni Ernst of Iowa is set to give the Republican response to the President's #CNNSOTU.","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","http://t.co/PXWVbNsWXp?amp=1","1"
"","Who is Joni Ernst? - CNNPolitics","","57","111","127","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","Sen. Joni Ernst of Iowa is set to give the Republican response to the President's #CNNSOTU.","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","http://t.co/PXWVbNsWXp?amp=1","1"
"","It's probably no surprise that GOP leaders picked freshman Iowa Sen. Joni Ernst to represent their party following the President's State of the Union address on Tuesday. After all, her castrating...","","57","111","127","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","Sen. Joni Ernst of Iowa is set to give the Republican response to the President's #CNNSOTU.","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","http://t.co/PXWVbNsWXp?amp=1","1"
"","cnn.com","","57","111","127","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","Sen. Joni Ernst of Iowa is set to give the Republican response to the President's #CNNSOTU.","https://pbs.twimg.com/card_img/1335242203044712451/-sdkbEiG?format=jpg&name=small","http://t.co/PXWVbNsWXp?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","52","590","654","","Obama concludes #SOTU address: Let’s begin this new chapter, together, and let’s start the work right now. #CNNSOTU","","","1"
"","CNN Breaking News","Jan 21, 2015","57","308","446","","Obama to Republicans: I will seek to work with you to make this country stronger. #CNNSOTU http://cnn.com/sotulive","","","1"
"","CNN Breaking News","Jan 21, 2015","33","304","439","","Obama on partisan politics: We should spend less time drowning in dark money for ads that pull us into the gutter. #CNNSOTU","","","1"
"","CNN Breaking News","Jan 21, 2015","116","461","610","https://pbs.twimg.com/media/B713rmHIgAEzWEN?format=jpg&name=small","Obama on Gitmo: I will not relent in my determination to shut it down. #CNNSOTU http://cnn.it/1xR69eY","","","1"
"","CNN Breaking News","Jan 21, 2015","27","469","596","","Obama hopes that in 2015, there'll be a global 'agreement to protect the one planet we’ve got.' #CNNSOTU http://cnn.it/go","","","1"
"","CNN Breaking News","Jan 21, 2015","30","433","453","","Obama: ""No foreign nation, no hacker, should be able to shut down our networks, steal our trade secrets."" http://cnn.it/1xR69eY #CNNSOTU","","","1"
"","CNN Breaking News","Jan 21, 2015","24","313","383","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","Members in the gallery wave yellow pencils as Obama mentions the #CharlieHebdo terrorist attack.","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","http://t.co/FXPxpOEMFk?amp=1","1"
"","Reps. to raise pencils to honor terror victims during SOTU - CNNPolitics","","24","313","383","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","Members in the gallery wave yellow pencils as Obama mentions the #CharlieHebdo terrorist attack.","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","http://t.co/FXPxpOEMFk?amp=1","1"
"","Rep. Gwen Moore's office is rallying members of Congress to join her in raising a pencil on Tuesday during President Barack Obama's State of the Union address to honor the victims of the terrorist...","","24","313","383","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","Members in the gallery wave yellow pencils as Obama mentions the #CharlieHebdo terrorist attack.","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","http://t.co/FXPxpOEMFk?amp=1","1"
"","cnn.com","","24","313","383","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","Members in the gallery wave yellow pencils as Obama mentions the #CharlieHebdo terrorist attack.","https://pbs.twimg.com/card_img/1335550027712827393/xIFq4Bq_?format=jpg&name=small","http://t.co/FXPxpOEMFk?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","29","277","289","https://pbs.twimg.com/card_img/1334591532175855616/a5vMV24M?format=jpg&name=small","Obama wants Congress to work to end the embargo against Cuba. http://cnn.it/1DZGMjv #CNNSOTU","https://pbs.twimg.com/card_img/1334591532175855616/a5vMV24M?format=jpg&name=small","http://t.co/99V0G6Lsyo?amp=1","1"
"","Alan Gross is Obama guest at State of the Union - CNNPolitics","","29","277","289","https://pbs.twimg.com/card_img/1334591532175855616/a5vMV24M?format=jpg&name=small","Obama wants Congress to work to end the embargo against Cuba. http://cnn.it/1DZGMjv #CNNSOTU","https://pbs.twimg.com/card_img/1334591532175855616/a5vMV24M?format=jpg&name=small","http://t.co/99V0G6Lsyo?amp=1","1"
"","Alan Gross, the American contractor whose release from prison in Cuba last month heralded a new era in U.S.-Cuba relations, will sit alongside First Lady Michelle Obama during Tuesday's State of the...","","29","277","289","https://pbs.twimg.com/card_img/1334591532175855616/a5vMV24M?format=jpg&name=small","Obama wants Congress to work to end the embargo against Cuba. http://cnn.it/1DZGMjv #CNNSOTU","https://pbs.twimg.com/card_img/1334591532175855616/a5vMV24M?format=jpg&name=small","http://t.co/99V0G6Lsyo?amp=1","1"
